4.958677053,296.1279508
3.048316373,259.3464803
2.219253513,131.3308309
1.620810273,104.4315306
2.647764602,148.8163477
1.762314693,96.22838231
1.436608556,74.23367918
1.212230655,61.8363784
1.089073288,48.96883056
0.9740628252,36.94398758
0.8630901503,29.76924964
0.7649617131,24.46221559
0.6765767825,19.88616889
0.6085558385,16.60474093
0.5546349023,13.94248605
1.492625243,61.37300925
1.007939454,36.27617695
0.7141886071,26.38309783
0.5613676365,21.31327924
0.4607083843,17.55896849
0.39247276,14.93439211
0.344776174,13.00066693
0.3146939037,11.67582752
0.2894331492,10.42994938
0.266847261,10.16112224
0.2461752542,9.103345695
0.2300665357,8.411500447
0.2165825754,7.825960956
0.2029972749,7.145476395
0.4353830479,13.65650666
0.2649505327,10.76778097
0.2220014959,9.789806074
0.2087300346,8.899458382
0.1954378382,8.05577399
0.1808582866,7.395189304
0.1676635393,6.811836801
0.15570985,6.395104179
0.1444994152,5.810126906
0.1348768178,5.776777391
0.126869655,5.371108837
0.1197508223,5.080713583
0.1128174424,4.729435035
0.1067795099,4.301493219
0.1009959117,4.159370444
0.09519349818,4.073198072
0.08943151376,4.020268661
0.08468395653,3.917763223
0.0802970953,3.783016766
0.07646768157,3.747490209
0.0729625764,3.408789833
0.203395488,5.979940631
0.1414257107,5.008757175
0.1173370005,4.462100599
0.1015895144,4.323942541
0.09297212121,4.153534752
0.08810156016,3.816187073
0.08238424749,3.734194442
0.07764532327,3.702338912
0.07425886048,3.449589572
0.07002833573,3.2840034
0.06620048729,3.026953057
0.06318867539,2.847538877
0.06028789195,2.622840948
0.05765974214,2.573835946
0.0551819111,2.460587094
0.05291304904,2.281728615
0.05074415656,2.143074647
0.04878668661,2.199502238
0.04719779468,2.275434477
0.04599256965,2.188667392
0.04490395219,2.066858858
0.04362764379,1.876813629
0.04219221232,1.799049657
0.04102605155,1.793729171
0.04010513005,1.788922101
0.03924928468,1.733069359
0.03839729601,1.664485563
0.03756349265,1.541757735
0.03680437264,1.510757958
0.03613989347,1.464877404
0.0355098405,1.470142341
0.03481741704,1.382442146
0.03407340438,1.280901784
0.03334608447,1.239480598
0.03265534676,1.189617458
0.03201418095,1.204746225
0.03138195271,1.121261318
0.03072198401,1.087103462
0.0300666328,1.059218675
0.02948099841,1.101897695
0.02893242594,1.005726934
0.02838923668,0.9598125659
0.02786557323,0.9374937622
0.0273988397,0.9138551489
0.02698598698,0.8846066279
0.02659227173,0.8242694231
0.1071544362,3.154072002
0.07728282553,2.391177064
0.06108423154,2.138969883
0.0527634605,1.897803209
0.04706857445,1.717263103
0.04243310748,1.548391601
0.03979745344,1.563710239
0.03848825492,1.467882829
0.03755388019,1.321184653
0.03674769207,1.277677092
0.03614500281,1.216720923
0.03543192721,1.141651043
0.03443324685,1.074708932
0.03331498441,1.085320248
0.03208077756,1.043208752
0.03095149419,1.007797129
0.02986003992,0.9707221014
0.02879065132,0.9316879309
0.02780544819,0.9231960775
0.02692315992,0.905199627
0.02618860161,0.8607433931
0.02551332123,0.8016343897
0.02490986333,0.7714877522
0.02433978368,0.7601823867
0.02372249738,0.7147538501
0.02310809737,0.7006986213
0.02254726093,0.6956480229
0.02204598459,0.6741701039
0.02161209517,0.6395211657
0.02122424537,0.619422604
0.0208822865,0.5940692544
0.02059789471,0.5990325027
0.02037112241,0.5817139732
0.02016446953,0.5804927766
0.01995780127,0.5714045019
0.01975472554,0.5537134298
0.01952629314,0.5373298335
0.01928065234,0.5425748715
0.01902994147,0.5522743612
0.01875817658,0.5213373978
0.01846224354,0.517913795
0.018151512,0.5013928574
0.01785785936,0.4805019275
0.01757801282,0.4607867085
0.01729412113,0.4603188629
0.01699960325,0.4452345156
0.0167218286,0.431990695
0.01646027436,0.4002041514
0.01619467819,0.4024129002
0.01593233755,0.39527201
0.01567269535,0.385324839
0.01541442746,0.3702039171
0.01516086204,0.3537823578
0.01491032039,0.3442468446
0.01465976205,0.3352283811
0.01440087549,0.3377545812
0.01413429906,0.3328060187
0.01386827407,0.3283381581
0.0136080386,0.3490074493
0.01336225989,0.3494450083
0.01313168277,0.3424133724
0.01291090724,0.337766643
0.01269853244,0.3394365644
0.01250390124,0.3308674353
0.01232781435,0.3197192888
0.0121625197,0.3212877241
0.01199885786,0.3121553535
0.01183738119,0.3137469875
0.01168035666,0.3075560122
0.01153212287,0.3009516052
0.01139294688,0.2819067546
0.01126118253,0.2719742957
0.01113546236,0.267608655
0.01101544189,0.2637005332
0.01089917329,0.2609536266
0.01079042108,0.2566138618
0.01068817381,0.2545350825
0.0105914367,0.255077582
0.01049566283,0.2468804593
0.01040110362,0.2438463165
0.01030496822,0.2338248179
0.01020578807,0.2267798434
0.01010157478,0.2279165385
0.009995508312,0.2290986175
0.009893075182,0.2293161377
0.009793959928,0.222946623
0.009696144615,0.2215977338
0.04328975043,0.9890640604
0.0314296941,0.764120817
0.02693227985,0.6915575747
0.0245409309,0.592125447
0.02243402651,0.5220206616
0.02054143051,0.4841442386
0.01891635535,0.4431759673
0.01754553129,0.4291997355
0.01642939761,0.419765147
0.01546622084,0.3971560881
0.01456162881,0.3940159258
0.01384426815,0.3665499973
0.01329099306,0.3522375715
0.01284597947,0.3319528852
0.01248384611,0.3304738653
0.012184866,0.3237157566
0.01194045594,0.3106664972
0.01170435699,0.3022614856
0.01147062017,0.2826690196
0.01123202846,0.2773660582
0.01097160002,0.2733397483
0.01069670428,0.2772836036
